cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,3301,6144,3072,0,0,102.7698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1212.5,677.03,0.0
256,3301,160,6144,18,0,23.2387,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,279.28,960.5,0.0
256,3296,3584,6144,0,0,123.4911,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1175.44,533.61,0.0
256,3296,6144,3072,0,0,103.5962,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1201.01,670.88,0.0
256,3296,160,6144,18,0,23.3039,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,278.07,956.42,0.0
256,3441,3584,6144,0,0,122.6907,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1235.16,552.83,0.0
256,3441,6144,3072,0,0,114.9325,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1130.17,624.09,0.0
256,3441,160,6144,18,0,23.3661,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,289.53,993.99,0.0
256,6620,3584,6144,0,0,215.7455,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1351.34,510.53,0.0
256,6620,6144,3072,0,0,189.1395,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1321.23,637.4,0.0
256,6620,160,6144,18,0,30.8617,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,421.73,1418.42,0.0
256,6958,3584,6144,0,0,241.0486,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1271.24,475.61,0.0
256,6958,6144,3072,0,0,203.4925,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1290.74,617.96,0.0
256,6958,160,6144,18,0,31.6539,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,432.17,1451.94,0.0
256,3478,3584,6144,0,0,139.6249,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1097.02,489.31,0.0
256,3478,6144,3072,0,0,115.6922,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1134.82,624.9,0.0
256,3478,160,6144,18,0,23.3378,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,293.0,1005.44,0.0
256,3283,3584,6144,0,0,121.0763,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1194.16,542.83,0.0
256,3283,6144,3072,0,0,101.8454,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1216.84,680.46,0.0
256,3283,160,6144,18,0,23.3691,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,276.2,950.16,0.0
256,3318,3584,6144,0,0,120.4795,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1212.86,549.38,0.0
256,3318,6144,3072,0,0,106.169,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1179.73,657.81,0.0
256,3318,160,6144,18,0,23.2874,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,280.13,963.21,0.0
256,3357,3584,6144,0,0,121.0091,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1221.75,551.27,0.0
256,3357,6144,3072,0,0,114.1844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1109.81,616.88,0.0
256,3357,160,6144,18,0,23.4424,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.55,967.59,0.0
256,3333,3584,6144,0,0,120.7352,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1215.77,549.87,0.0
256,3333,6144,3072,0,0,116.3754,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1081.13,602.1,0.0
256,3333,160,6144,18,0,23.3025,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.21,966.74,0.0
256,3332,3584,6144,0,0,120.6403,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1216.36,550.19,0.0
256,3332,6144,3072,0,0,113.3054,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1110.09,618.27,0.0
256,3332,160,6144,18,0,23.2801,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.4,967.4,0.0
256,3127,3584,6144,0,0,118.5767,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1161.39,536.76,0.0
256,3127,6144,3072,0,0,103.0569,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1145.39,649.21,0.0
256,3127,160,6144,18,0,23.2444,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,264.49,911.87,0.0
256,3551,3584,6144,0,0,141.7756,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1103.06,488.74,0.0
256,3551,6144,3072,0,0,118.1254,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1134.78,621.52,0.0
256,3551,160,6144,18,0,23.4457,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,297.78,1020.94,0.0
256,3540,3584,6144,0,0,141.8964,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1098.7,487.29,0.0
256,3540,6144,3072,0,0,117.0247,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1141.9,625.93,0.0
256,3540,160,6144,18,0,23.3926,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,297.53,1020.22,0.0
256,3642,3584,6144,0,0,144.88,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1107.08,486.63,0.0
256,3642,6144,3072,0,0,116.1599,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1183.55,644.07,0.0
256,3642,160,6144,18,0,23.4164,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,305.79,1047.34,0.0
256,3439,3584,6144,0,0,121.5015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1246.52,558.02,0.0
256,3439,6144,3072,0,0,114.8154,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1130.67,624.46,0.0
256,3439,160,6144,18,0,23.2477,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,290.84,998.5,0.0
256,3525,3584,6144,0,0,142.3883,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1090.27,484.2,0.0
256,3525,6144,3072,0,0,115.567,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1151.4,631.83,0.0
256,3525,160,6144,18,0,23.3888,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,296.31,1016.24,0.0
256,3658,3584,6144,0,0,143.5869,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1121.96,492.49,0.0
256,3658,6144,3072,0,0,119.6123,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1154.44,627.54,0.0
256,3658,160,6144,18,0,23.3118,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,308.51,1056.48,0.0
256,3232,3584,6144,0,0,121.5538,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1170.99,535.11,0.0
256,3232,6144,3072,0,0,100.745,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1211.02,680.11,0.0
256,3232,160,6144,18,0,23.2829,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,272.92,939.52,0.0
256,3356,3584,6144,0,0,122.0015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1211.45,546.67,0.0
256,3356,6144,3072,0,0,114.5998,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1105.45,614.51,0.0
256,3356,160,6144,18,0,23.3433,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,282.66,971.42,0.0
256,3362,3584,6144,0,0,121.3224,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1220.41,550.39,0.0
256,3362,6144,3072,0,0,113.4738,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1118.42,621.42,0.0
256,3362,160,6144,18,0,23.2694,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,284.06,976.18,0.0
256,3438,3584,6144,0,0,123.0587,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1230.39,550.85,0.0
256,3438,6144,3072,0,0,113.0122,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1148.37,634.29,0.0
256,3438,160,6144,18,0,23.3177,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,289.88,995.22,0.0
256,3399,3584,6144,0,0,122.0763,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1226.22,551.03,0.0
256,3399,6144,3072,0,0,114.3818,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1121.75,621.45,0.0
256,3399,160,6144,18,0,23.3341,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,286.39,983.72,0.0
256,3595,3584,6144,0,0,143.1734,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1105.82,488.06,0.0
256,3595,6144,3072,0,0,119.8871,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1131.95,618.03,0.0
256,3595,160,6144,18,0,23.3135,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,303.17,1038.93,0.0
256,3493,3584,6144,0,0,140.6444,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1093.77,487.18,0.0
256,3493,6144,3072,0,0,118.3939,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1113.71,612.59,0.0
256,3493,160,6144,18,0,23.4488,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,292.87,1004.82,0.0
256,6761,3584,6144,0,0,219.7975,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1354.68,509.66,0.0
256,6761,6144,3072,0,0,194.4383,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1312.6,631.17,0.0
256,6761,160,6144,18,0,31.0451,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,428.17,1439.39,0.0
256,3428,3584,6144,0,0,124.3059,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1214.5,544.25,0.0
256,3428,6144,3072,0,0,114.8278,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1126.93,622.92,0.0
256,3428,160,6144,18,0,23.3281,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,288.91,992.01,0.0
256,3345,3584,6144,0,0,122.0795,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1206.71,545.13,0.0
256,3345,6144,3072,0,0,114.9026,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1098.93,611.42,0.0
256,3345,160,6144,18,0,23.2044,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,283.42,974.17,0.0
256,3250,3584,6144,0,0,119.5759,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1196.99,545.96,0.0
256,3250,6144,3072,0,0,104.4382,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1174.7,658.71,0.0
256,3250,160,6144,18,0,23.2606,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,274.7,945.42,0.0
256,3502,3584,6144,0,0,141.2256,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1092.07,486.02,0.0
256,3502,6144,3072,0,0,118.3743,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1116.76,613.86,0.0
256,3502,160,6144,18,0,23.3547,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,294.81,1011.36,0.0
256,6346,3584,6144,0,0,213.6559,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1308.08,498.46,0.0
256,6346,6144,3072,0,0,187.5657,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1277.17,620.31,0.0
256,6346,160,6144,18,0,30.6729,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,406.77,1369.4,0.0
256,3384,3584,6144,0,0,122.8812,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1212.81,545.79,0.0
256,3384,6144,3072,0,0,114.9066,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1111.7,616.61,0.0
256,3384,160,6144,18,0,23.297,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,285.58,981.12,0.0
256,75,37984,6144,2,0,77.0085,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,454.57,3110.46,0.0
256,6873,3584,6144,0,0,222.3823,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1361.12,510.44,0.0
256,6873,6144,3072,0,0,207.2245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1252.01,600.53,0.0
256,6873,160,6144,18,0,31.1742,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,433.46,1456.66,0.0
256,10267,3584,6144,0,0,325.9539,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1387.19,486.86,0.0
256,10267,6144,3072,0,0,281.1703,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1378.4,628.0,0.0
256,10267,160,6144,18,0,34.5147,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,584.84,1951.31,0.0
256,3243,3584,6144,0,0,119.0771,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1199.41,547.47,0.0
256,3243,6144,3072,0,0,103.0409,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1188.06,666.6,0.0
256,3243,160,6144,18,0,23.3112,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,273.52,941.43,0.0
256,3081,3584,6144,0,0,119.2823,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1137.54,528.45,0.0
256,3081,6144,3072,0,0,98.6334,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1179.15,671.16,0.0
256,3081,160,6144,18,0,23.122,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,261.98,903.84,0.0
256,3401,3584,6144,0,0,122.9863,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1217.86,547.17,0.0
256,3401,6144,3072,0,0,116.277,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1104.12,611.59,0.0
256,3401,160,6144,18,0,23.2206,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,287.96,989.08,0.0
256,3562,3584,6144,0,0,142.7019,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1099.29,486.59,0.0
256,3562,6144,3072,0,0,117.0657,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1148.59,628.59,0.0
256,3562,160,6144,18,0,23.5032,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,297.97,1021.47,0.0
256,6798,3584,6144,0,0,221.3258,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1352.69,508.37,0.0
256,6798,6144,3072,0,0,204.5314,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1254.65,602.8,0.0
256,6798,160,6144,18,0,31.1377,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,429.24,1442.79,0.0
256,3331,3584,6144,0,0,121.0947,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1211.43,548.02,0.0
256,3331,6144,3072,0,0,116.6322,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1078.1,600.51,0.0
256,3331,160,6144,18,0,23.2278,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.95,969.3,0.0
256,3219,3584,6144,0,0,121.4339,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1167.43,534.21,0.0
256,3219,6144,3072,0,0,106.0393,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1145.93,644.27,0.0
256,3219,160,6144,18,0,23.2411,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,272.31,937.59,0.0
256,3165,3584,6144,0,0,116.9358,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1192.0,548.61,0.0
256,3165,6144,3072,0,0,101.3485,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1178.85,665.91,0.0
256,3165,160,6144,18,0,23.2165,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,268.03,923.55,0.0
256,3120,3584,6144,0,0,117.7863,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1166.57,539.57,0.0
256,3120,6144,3072,0,0,104.9454,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1122.26,636.5,0.0
256,3120,160,6144,18,0,23.2985,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,263.29,907.81,0.0
256,3298,3584,6144,0,0,119.3385,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1217.08,552.4,0.0
256,3298,6144,3072,0,0,105.0171,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1185.48,662.1,0.0
256,3298,160,6144,18,0,23.2504,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,278.88,959.18,0.0
256,3311,3584,6144,0,0,119.0239,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1225.11,555.32,0.0
256,3311,6144,3072,0,0,101.4998,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1231.39,687.01,0.0
256,3311,160,6144,18,0,23.2919,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,279.48,961.08,0.0
256,3191,3584,6144,0,0,118.3423,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1187.51,545.02,0.0
256,3191,6144,3072,0,0,102.1845,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1178.81,664.37,0.0
256,3191,160,6144,18,0,23.218,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,270.21,930.73,0.0
256,3344,3584,6144,0,0,121.4639,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1212.46,547.78,0.0
256,3344,6144,3072,0,0,114.4811,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1102.64,613.54,0.0
256,3344,160,6144,18,0,23.3764,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.25,966.73,0.0
